,id,title,union
3284,109418.0,Grown Ups 2,grown up the all star comedi cast from grown up return with some excit new addit for more summertim laugh lenni adam sandler ha reloc hi famili back to the small town where he and hi friend grew up thi time around the grown up are the one learn lesson from their kid on a day notori full of surpris the last day of school comedi adamsandl kevinjam chrisrock davidspad salmahayek mayarudolph mariabello alexysnycolesanchez alexponcio stevebuscemi nickswardson colinquinn timmeadow jonlovitz shaquilleo neal alexanderludwig georgiaengel peterdant oliverhudson allencovert steveaustin miloventimiglia jakegoldberg cameronbryc ada nicolesang frankgingerich morgangingerich nadjijet chinaannemcclain kaleoelam cherioteri ellencleghorn aprilros danpatrick ebonyjo ann halstonsag normcrosbi melaniehutsel jonathanloughran jackiesandl sadiesandl sunnysandl chrisberman michaelkay richieminervini kevingradi kamilmcfadden andysamberg jormataccon bobbymoynihan akivaschaff erinheatherton taylorlautn patrickschwarzenegg jaredsandl dennisdugan columbiapictur happymadisonproduct sonypicturesentertain spe
3285,59859.0,Kick-Ass 2,kick ass after kick ass insan braveri inspir a new wave of self made mask crusad he join a patrol led by the colonel star and stripe when these amateur superhero are hunt down by red mist reborn as the mother fucker onli the blade wield hit girl can prevent their annihil action adventur crime aarontaylor johnson chlo gracemoretz christophermintz plass clarkduk jimcarrey lindybooth donaldfaison stevenmackintosh monicadolan claudiale amyanzel augustusprew marykitchen garrettm brown lyndsyfonseca yancybutl johnleguizamo robertemm ellapurnel danielkaluuya charlieclapham jeffwadlow universalpictur marvfilm
3286,87421.0,Riddick,riddick betray by hi own kind and left for dead on a desol planet riddick fight for surviv against alien predat and becom more power and danger than ever befor soon bounti hunter from throughout the galaxi descend on riddick onli to find themselv pawn in hi greater scheme for reveng with hi enemi right where he want them riddick unleash a viciou attack of vengeanc befor return to hi home planet of furya to save it from destruct sciencefict action thriller vindiesel karlurban kateesackhoff jordimol bokeemwoodbin nolangerardfunk noahdanbi kerihilson neilnapi davebautista matthewn andreasapergi raoulmaxtrujillo conradpla dannyblancohal antoinettekalaj davidtwohi oneraceproduct radarpictur riddickcanadaproduct
3287,151960.0,Planes,plane dusti is a cropdust plane who dream of compet in a famou aerial race the problem he is hopelessli afraid of height with the support of hi mentor skipper and a host of new friend dusti set off to make hi dream come true anim famili adventur comedi danecook carlosalazraqui valkilm julialoui dreyfu bradgarrett terihatch johnclees anthonyedward sinbad priyankachopra stacykeach gabrieliglesia rogercraigsmith brentmusburg colincowherd klayhal waltdisneypictur waltdisneyanimationstudio
3288,158999.0,Blackfish,blackfish notori killer whale tilikum is respons for the death of three individu includ a top killer whale trainer blackfish show the sometim devast consequ of keep such intellig and sentient creatur in captiv documentari deangomersal samanthaberg johnjett johnhargrov carolray jeffreyventr kimashdown kenbalcomb marksimmon thomastobin daveduffu estefaniarodriguez mercedesmartinez johncrow howardgarrett ericwalt stevehuxt christopherport corinnecowel nadienkallen suzannealle lorimarino dianebrancheau dawnbrancheau johnsillick tamarietollison alexismartinez keltiebyrn whoopigoldberg andersoncoop jamesearljon gabrielacowperthwait mannyoproduct
3289,115348.0,Paranoia,paranoia an entri level employe at a power corpor find himself occupi a corner offic but at a danger price he must spi on hi boss s old mentor to secur for him a multi billion dollar advantag drama thriller liamhemsworth harrisonford garyoldman amberheard joshholloway embethdavidtz richarddreyfuss julianmcmahon lucastil angelasarafyan charliehofheim williampeltz haleyfinnegan kevinkiln christinemarzano brendandool markmos jenkob isidoragoresht mereditheaton danigarza rebeccapac rebekachoudhuri tyeriseforeman davidwin dennishapratt markkochanowicz joelnagl gavin keithumeh alexschoenau toddhedrick johnwooten anthonymecca pauluipi brettg smith nicolastorren jennifercormack robertluket gaumont kintoppictur relianceentertain relativitymedia imglob demarestfilm emjagproduct film estarsfilm
3290,115782.0,Jobs,job the stori of steve job ascens from colleg dropout into one of the most rever creativ entrepreneur of the th centuri drama histori ashtonkutch dermotmulroney amandacrew jameswood joshgad matthewmodin lukashaa j k simmon roneldard eldenhenson lesleyannwarren ahnao reilli daviddenman kevindunn nelsonfranklin oliviajordan avaacr joshuamichaelstern openroadfilm dillywood fivestarinstitut silverreel
3291,123553.0,The Mortal Instruments: City of Bones,the mortal instrument citi of bone in new york citi clari fray a seemingli ordinari teenag learn that she is descend from a line of shadowhunt half angel warrior who protect human from evil forc after her mother disappear clari join forc with a group of shadowhunt and enter downworld an altern realm fill with demon vampir and a host of other creatur clari and her companion must find and protect an ancient cup that hold the key to her mother s futur action adventur drama mysteri romanc fantasi lilycollin jamiecampbellbow kevinzeg jemimawest robertsheehan lenaheadey jaredharri aidanturn godfreygao robertmaillet kevindurand cchpounder jonathanrhysmey aidanturn stephenr hart harryvangorkum chadconnel chrisratz elyasm barek pedromiguelarc matthewcheng carlosgonzalez vio haraldzwart constantinfilmprodukt doncarmodyproduct uniquefeatur mr smithproduct
3292,132363.0,The Butler,the butler a look at the life of cecil gain who serv eight presid as the white hous s head butler from to and had a uniqu front row seat as polit and racial histori wa made drama forestwhitak davidbann michaelraineyjr lajessiesmith mariahcarey alexpettyf vanessaredgrav amiameen clarencewilliamsiii johnp fertitta jimgleason oprahwinfrey johncusack robinwilliam jamesmarsden alanrickman minkakelli lievschreib jessewilliam lennykravitz cubagoodingjr terrencehoward janefonda davidoyelowo yayadacosta stephenrid neallagordon rustyrobertson leedaniel lauraziskinproduct leedanielsentertain followthroughproduct salamanderpictur pamwilliamsproduct windyhillpictur
3293,157360.0,In a World...,in a world an underachiev vocal coach is motiv by her father the king of movi trailer voic over to pursu her aspir of becom a voic over star amidst pride sexism and famili dysfunct she set out to chang the voic of a gener comedi lakebel fredmelam michaelawatkin kenmarino demetrimartin robcorddri alexandraholden nickofferman geenadavi evalongoria tignotaro stephanieallynn jasono mara talulahriley melissadisney olyamilova corsicawilson yelenaprotsenko carlychaikin janiczabravo erinsoto maralan erinnwestbrook amyvorpahl hidetoshiimura nancygomez jaimeaymerich marcgrau kevinrock joecipriano shobhitagarw donluc andygrosso markelliott christinachang paulasala donlafontain elizabethgesa carriemartin nicolelalibert jonpeaci scottcampbel michaelburn brettprais garethstehr camerondiaz jeffgarlin lakebel product inaworld teamg morefilm
3294,122906.0,About Time,about time the night after anoth unsatisfactori new year parti tim s father tell hi son that the men in hi famili have alway had the abil to travel through time tim can t chang histori but he can chang what happen and ha happen in hi own life so he decid to make hi world a better place by get a girlfriend sadli that turn out not to be as easi as he think comedi drama sciencefict domhnallgleeson rachelmcadam billnighi lydiawilson lindsayduncan richardcorderi joshuamcguir tomholland margotrobbi willmerrick vanessakirbi tomhugh clemmiedugdal harryhadden paton mitchellmullen lisaeichhorn jennyrainsford natashapowel catherinesteadman tomstourton sophiebrown mollyseymour tomgodwin philipvoss matildasturridg matthewc martino leeasquith coe harukaab richardcurti workingtitlefilm translux
3295,30061.0,Justice League: Crisis on Two Earths,justic leagu crisi on two earth a heroic version of lex luthor from an altern univers appear to recruit the justic leagu to help save hi earth from the crime syndic an evil version of the leagu what ensu is the ultim battl of good versu evil in a war that threaten both planet and through a deviou plan launch by batman s counterpart owlman put the balanc of all exist in peril action adventur anim markharmon williambaldwin jameswood nolannorth chrisnoth ericadur ginatorr brianbloom jamespatrickstuart joshkeaton jeffbennett jonathanadam vanessamarshal andrearomano brucetimm kariwuhr cedricyarbrough brucedavison laurenmontgomeri samliu dccomic warnerpremier
3296,199373.0,The Frozen Ground,the frozen ground an alaska state trooper partner with a young woman who escap the clutch of serial killer robert hansen to bring the murder to justic base on actual event thriller crime nicolascag vanessahudgen johncusack radhamitchel jodilyno keef katherinelanasa deannorri cent giamantegna kevindunn kurtful mattgerald bradwilliamhenk michaelmcgradi ryano nan brettbak hillarieputnam robertforgit lydiahul scottwalk grindstoneentertainmentgroup cheetahvis k intern paradoxentertain emmett furlafilm pictureperfectcorpor courtfiv envisionentertain valentinafilm
3297,83899.0,You're Next,you re next when the davison famili come under attack dure their wed anniversari getaway the gang of mysteri killer soon learn that one of their victim harbor a secret talent for fight back horror thriller mysteri sharnivinson nicholastucci wendyglenn ajbowen joeswanberg margaretlaney amyseimetz tiwest robmoran barbaracrampton l c holt simonbarrett lanehugh katelynsheil larryfessenden calvinleereed adamwingard hanwayfilm snootentertain
3298,169209.0,Empire State,empir state after fail to get into the polic academi chri potam hemsworth settl for a secur guard job with the empir state armor truck compani he make the mistak of mention the compani s lax secur to hi best friend eddi angarano amp is unwittingli drawn into an elabor scheme to rob the abund amount of cash be store there result in the largest cash heist in u s histori as the stake continu to rise chri and eddi must outwit jame ranson johnson the veteran nypd detect hot on their trail amp the local crime boss that want to know who pull a job on their turf action drama liamhemsworth dwaynejohnson emmarobert nikkire lydiahul michaelangarano shenaegrim jerryferrara jamesranson chrisdiamantopoulo michaelrispoli giamantegna paulben victor sharonangela rogerguenveursmith bonniebentley waynep re tonybentley karenclark ditomontiel grindstoneentertainmentgroup cheetahvis voltagepictur emmett furlafilm envisionentertainmentcorpor pmediagroup pictureperfectcorpor knightsbridgeentertain kindheartsentertain
3299,111190.0,Adore,ador lil and roz are two lifelong friend have grown up togeth as neighbor in an idyl beach town as adult their son have develop a friendship as strong as that which bind their mother one summer all four are confront by simmer emot that have been mount between them and each find unexpect happi in relationship that cross the bound of convent drama naomiwatt robinwright xaviersamuel jamesfrechevil benmendelsohn sophielow garysweet jessicatovey alysonstanden daneead charleethoma scottpirlo isaaccock drewfairley rowanwitt sallycahil richardhuggett katrinanorman genevievehegney mayastang jamesmcfay mattlevett biancabateman annefontain gaumont cin canal screenaustralia screennsw francet l vision franc cin ma hopscotchfeatur monvoisinproduct
